,year,rating,review,roberta_neg,roberta_neu,roberta_pos
16261,2012,5,sky scanner is one of the best apps out there. Bravo!,,,
16262,2012,5,Used to check multiple sites for best value.  Now I just use this.  Brilliant,,,
16263,2012,3,Check memory usage over time. It grows and needs to be cleared. Mine reached 20 Mb.,,,
16264,2012,5,But keeps uninstalling on its own. Please fix this!,,,
16265,2012,4,Never had any problem with mixed up airports our anything as is the case with a lot of the travel websites,,,
16266,2012,2,"Doesn't include Southwest Airlines, appears to cater to certain airlines.",,,
16267,2012,5,"Excellent app, cuts out a lot of the waffle and gets in with the task",,,
16268,2016,1,What have you done? Why change a perfect app. Uninstalled!,,,
16269,2012,2,Does not let me select individual dates or change passenger numbers on SE Xperia arc.,,,
16270,2012,5,This is an awesome app. All info at fingertips.. Keep it up !,,,
16271,2012,3,good app but need more options in flight path eg. able to choose multiple or alternate route,,,
16272,2011,4,Good reference app. Would be useful to be able to select multiple destinations across multiple countries for a single search,,,
16273,2012,1,Cant understand the fare..plz provide indian rupee also,,,
16274,2012,4,Seems to pick up all the major airlines but hope they add some more.,,,
16275,2011,5,I love the app but i cant seem to pick a departure date other than one month in advance. Anyone else having this problem???,,,
16276,2012,1,Can't even change dollers yo pound what a crap android app but its better on iphone,,,
16277,2012,4,Used and found it very good. Handy for ppl trvlng alot,,,
16278,2011,4,Selecting custom dates and value not clear cut. Should have a select button like preset values.,,,
16279,2012,5,I really love the ability to find the dates with the cheapest prices. I wish the app would be less heavy memory wise.,,,
16280,2012,4,Not clear it is saving dates with small grey box in top left. Does not save sometimes.,,,
16281,2012,5,I always liked skyscanner so this app is even an easier way to use it wherever i go and need to check my travel options.,,,
16282,2012,5,I use the normal website all the time but this app makes finding flights really easy on your phone.,,,
16283,2012,4,"easy to use, defo finds best price flights really good.",,,
16284,2011,2,Can not correctly working with some SE asian airlines and airport codes,,,
16285,2012,5,Simple and accurate. Just need to add an average £50 booking fee and baggage per return flight for true price.,,,
16286,2012,5,I travel alot and only used it twice and it didn't disappoint. Helped me pick a very cheap flight.,,,
16287,2012,4,"Have used it for awhile and it gives accurate, up to date info",,,
16288,2012,5,"Great app, easy to use & does what it is supposed to do. Excellent, 5 star app",,,
16289,2011,5,The best i have ever use!!! Its so simple to use I wish i could give it more than 5 starssssssss!!!!,,,
16290,2012,5,Really easy to use.  And I seem to find pretty good fares.,,,
16291,2012,4,But not easy to compare total journey times and connections.,,,
16292,2012,5,"When needed, every time it does its job with perfect alternatives.",,,
16293,2012,5,"The app looks very good so far. Wonder how it will work, when I try to book flights via it.",,,
16294,2012,5,Great. Does exactly what it says on the tin with no hassle!!,,,
16295,2012,5,Skyscanner consistently and reliably offers best price and value for money flights. Now I dont book any flights until I have checked skyscanner.,,,
16296,2012,5,Seems to be great.  haven't cross checked it against the internet but seems to be good.,,,
16297,2012,5,"I use this App to get the cheaspest possible flights accross the globe, and it delivers time after time!!",,,
16298,2012,5,"Great app, saves trawling around multiple websites to compare prices Even does the UK budget airlines as well",,,
16299,2012,5,This is my go-to app for price searches.  I love that it includes Southwest.,,,
16300,2012,5,This app is fantastic. Don't leave home on a plane without checking this.,,,
16301,2012,5,Excellent search engine. Allows multiple searches simultaneously!,,,
16302,2012,5,Great app for finding the best cheapest flights. Good choices of how to filter your searches too.,,,
16303,2012,5,I love this app. It makes me find flights at the right time.,,,
16304,2012,4,Great app and useful for keeping an eye on live  prices,,,
16305,2012,5,"Very simple app, you're getting the best pricing online in just a few seconds, I love it",,,
16306,2011,5,"Awesome app and company, very clear they spend time making the little things perfect which makes this app shine.",,,
16307,2012,5,Great! Check it all the time just in case we want to fly somewhere,,,
16308,2011,4,"Quick, accurate and easy to use and book the flights",,,
16309,2012,4,Very handy app to start with prior to purchasing tickets.,,,
16310,2012,4,I like the app and think it is pretty comparable to actual websites..,,,
16311,2012,5,By far the best software to find flights. Nothing else even googles ita come close,,,
16312,2011,5,Helps me to the lowest price ever in the market and makes booking aesy as aesy to click I recommend it for every traveller,,,
16313,2012,5,Best flight app or website I've seen.Got a busy year too.,,,
16314,2012,5,"One of best app ever, well design thanks to developer..100% perfect",,,
16315,2012,5,Nice app...But please upgrade for Kuwaiti dinars also..,,,
16316,2012,5,It's the best iv ever used and speaking of its verry easy to use as well.,,,
16317,2012,5,AAA perfect no b***sh** just gives you what you need,,,
16318,2012,5,"very nice application, much saving my time on searching flights and rates..!",,,
16319,2012,5,Good planner every one try it and its stable and fast the best is its low fare indicator i love it,,,
16320,2012,5,"I can choose cheap flights & good time , thank for sky scanner team",,,
16321,2012,5,"Easy, quick and great for simply planning your next trip!",,,
16322,2012,5,"This app is so useful and easy to use, its a must have!",,,
16323,2012,1,Inaccurate... from 8€ in preview to 56€... uninstalled,,,
16324,2012,5,"Very usefull, just what people need to organize their trips",,,
16325,2012,5,Works well can change up dates n find cheap flights months out,,,
16326,2012,5,"If I ever needed to find a cheaper flight, or just needed to find a flight.",,,
16327,2012,5,Found flights not available on other search engines.,,,
16328,2011,5,The app is up to date and provides actual data and the best prices online,,,
16329,2012,5,Very easy to use and always finds the very best deal love it,,,
16330,2012,5,Better then any of those internet websites very user friendly!,,,
16331,2011,5,Will be cool if I can enter geographic coordinates of destination point and application search airports nearest to that point.,,,
16332,2011,5,this is the most reliable flight search app on the market :),,,
16333,2012,3,"Tried search, but JetStar budget airline is missing..",,,
16334,2012,5,I was shocked seeing how accurate this is & the  prices r great!!!,,,
